0.9999012817039892,9.871829601080797e-05
0.25440627517331804,0.745593724826682
0.1847565190220919,0.8152434809779081
0.9833766797096536,0.016623320290346428
0.12490911482585976,0.8750908851741402
2.159594465256376e-06,0.9999978404055347
0.9949730339425399,0.00502696605746013
1.0,6.288700632293181e-18
0.9957927025665333,0.004207297433466753
0.9999999999887867,1.121327854618209e-11
0.24050445247390861,0.7594955475260914
0.9714566478775989,0.028543352122401108
0.999974666886725,2.5333113275028425e-05
0.9890185767039382,0.01098142329606182
0.17380948178545075,0.8261905182145493
0.043912948253079453,0.9560870517469205
0.8673039771227575,0.13269602287724247
0.9999999943449882,5.6550118386539635e-09
0.019513706392296104,0.9804862936077039
0.9960959242509304,0.0039040757490695615
0.17750908695137002,0.82249091304863
0.04502879409289917,0.9549712059071008
0.8641718721731971,0.13582812782680284
0.15781900517088598,0.842180994829114
0.008816387137937975,0.991183612862062
0.9991592867908929,0.0008407132091070068
0.21312875558490252,0.7868712444150975
8.949661012280785e-10,0.9999999991050339
0.9999999999999999,1.1548335382254687e-16
0.00019241508410083874,0.9998075849158992
1.0,2.223269015488741e-34
0.9999978198860731,2.1801139269797584e-06
0.9999313598239552,6.864017604479131e-05
0.047745170257143865,0.9522548297428561
0.014442917201954342,0.9855570827980457
9.769962616701378e-15,0.9999999999999902
0.9921893011613919,0.007810698838608073
1.0,2.8707445160862517e-55
0.9989858834055813,0.0010141165944187822
9.835463493645946e-07,0.9999990164536506
0.8048214391603856,0.19517856083961443
0.9387926147124351,0.061207385287564836
0.13995908882945285,0.8600409111705472
0.6494730904769221,0.3505269095230779
0.2909554375634833,0.7090445624365167
0.5963816218741886,0.4036183781258113
0.6845242702218105,0.3154757297781895
0.999878423408595,0.0001215765914050163
0.0757398406466796,0.9242601593533204
0.0061886026288721085,0.9938113973711279
0.3721550953295678,0.6278449046704322
1.3232945782593042e-05,0.9999867670542174
0.9937789550928148,0.006221044907185204
0.9999129894803849,8.701051961511643e-05
0.9956881170865073,0.004311882913492722
1.0,6.011180991316009e-31
1.0,1.7451947601565203e-44
0.877111665543719,0.12288833445628096
0.7185343650479329,0.2814656349520671
0.9999999997488508,2.5114926571794535e-10
0.6540187175864887,0.3459812824135114
0.1632974270962767,0.8367025729037233
0.8048214391603856,0.19517856083961443
0.02200847731863209,0.9779915226813679
0.9999995360554406,4.6394455938499196e-07
0.36717309476657745,0.6328269052334226
0.9722196028232908,0.027780397176709187
9.834075006542875e-07,0.9999990165924993
0.7208754336563097,0.2791245663436903
0.00022592266662524452,0.9997740773333748
0.9999996795056828,3.204943171829274e-07
0.023092074453920697,0.9769079255460793
0.9915882742306142,0.008411725769385715
0.998525691868236,0.0014743081317639868
0.999999213783878,7.862161220098307e-07
0.9999999709920805,2.9007919553095373e-08
1.0,1.3816559716060202e-29
0.9787397388943866,0.021260261105613458
0.9401259273869523,0.05987407261304769
0.714854662587137,0.28514533741286296
0.15076642455161116,0.8492335754483888
0.3923461555930592,0.6076538444069408
9.835463493645946e-07,0.9999990164536506
0.08087508230347717,0.9191249176965228
0.5758996894553757,0.42410031054462427
